NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
0,65,68,69,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,67,70,66,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,64,65,63,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
3,50,65,66,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,47,48,37,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True
2,76,78,77,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,53,63,64,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,68,95,94,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
4,47,41,36,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
3,86,100,99,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True
3,66,66,64,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2,76,78,71,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,67,72,72,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0,27,36,39,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,77,80,89,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,57,72,71,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
7,59,60,55,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
4,69,94,96,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1,46,59,58,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0,57,56,59,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,78,76,71,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
4,79,86,84,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,79,94,100,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,89,88,81,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,78,73,66,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False
1,64,59,61,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
2,63,69,71,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,80,81,83,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,73,68,70,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False
2,41,46,41,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1,92,93,90,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,33,46,46,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
3,46,59,59,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,71,58,61,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
3,80,79,80,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False
3,65,65,73,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
1,69,75,76,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
3,67,65,63,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
3,66,73,70,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2,85,83,87,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
5,63,73,67,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,61,62,61,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4,69,69,71,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
3,57,60,57,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3,46,49,50,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,50,62,60,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3,80,71,72,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,61,73,71,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
5,68,79,74,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
0,51,55,57,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,46,64,57,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5,62,58,51,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,59,77,70,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,57,66,64,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,80,75,83,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
7,52,68,66,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
2,55,62,59,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3,75,80,80,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
1,78,67,61,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2,47,62,57,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,93,80,78,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,52,56,55,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,89,96,98,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
4,75,91,90,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
1,51,43,48,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
1,52,54,48,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
4,70,70,76,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
2,77,65,66,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
5,69,60,60,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,71,82,88,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
2,43,48,50,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1,48,62,62,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
2,88,100,100,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,84,81,76,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,87,86,82,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
3,61,62,54,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,48,59,62,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3,66,72,67,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,73,78,75,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,71,85,84,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
2,66,68,70,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,90,76,78,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
2,59,48,51,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,39,61,59,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4,42,50,48,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3,69,64,58,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
1,57,70,68,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
4,58,60,61,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,79,84,84,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,65,61,56,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1,90,95,99,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,96,87,90,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
2,62,66,67,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True
1,49,40,40,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False
2,53,70,74,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
3,35,47,53,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3,68,61,60,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,73,78,82,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True
5,61,70,72,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,72,89,92,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,52,61,65,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,48,57,57,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,68,86,85,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,79,84,78,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
2,45,55,54,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2,52,66,63,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
3,74,72,77,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False
2,72,93,86,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,45,55,49,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,53,65,70,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
3,79,86,84,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
3,86,87,78,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False
5,76,76,72,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False
3,58,73,77,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,77,82,82,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True
1,76,71,71,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3,62,75,73,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,74,82,83,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
2,85,78,78,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,88,75,78,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3,53,66,60,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
4,83,81,83,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2,68,73,71,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
2,68,51,62,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False
6,84,81,87,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,86,99,100,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
3,45,60,52,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
4,61,68,64,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,73,77,68,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5,45,51,51,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,100,100,100,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,82,74,71,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
4,77,81,82,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7,54,77,78,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
3,65,64,63,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,73,75,83,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
5,51,56,52,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True
3,55,55,64,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3,67,65,61,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,42,50,48,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2,37,50,42,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,71,71,67,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
5,55,62,54,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
4,71,86,88,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
4,63,78,77,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
5,81,79,85,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
0,76,89,91,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
2,78,81,72,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2,71,78,83,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
2,78,66,63,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
2,70,72,64,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
2,77,90,81,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4,75,61,69,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
2,82,86,83,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,45,63,59,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,56,71,70,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,37,53,44,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
3,61,70,66,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,78,75,76,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3,63,54,52,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
2,52,55,50,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3,66,66,62,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,77,67,71,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5,59,61,55,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,32,32,35,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
4,59,68,66,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
3,62,59,57,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0,73,84,78,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,64,65,62,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,51,60,55,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,85,93,93,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
0,69,62,67,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
3,58,64,68,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
2,68,63,62,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,33,53,56,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
3,73,73,78,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
2,63,64,66,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False
1,58,54,55,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,75,78,72,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
1,89,100,100,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
3,49,61,59,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4,75,64,69,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
3,75,85,88,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
1,17,22,15,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5,75,75,68,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2,61,50,49,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
4,65,75,78,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,60,72,77,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
2,80,78,78,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,87,80,82,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,66,72,72,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,62,64,70,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
2,77,83,78,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,30,46,46,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,62,55,59,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,54,52,49,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
2,88,68,66,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
3,98,94,100,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
5,69,73,75,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,85,88,86,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
0,69,62,63,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
0,74,75,77,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,63,69,69,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
3,64,61,59,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,83,77,80,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
3,75,63,61,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3,42,51,54,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
7,79,75,79,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
2,65,59,56,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,83,87,84,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True
0,44,49,45,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
2,68,64,72,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
4,64,65,66,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4,67,68,68,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5,91,98,100,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1,44,43,50,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,83,71,67,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
5,55,62,56,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3,84,95,96,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,70,76,80,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
1,66,64,58,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
2,55,63,60,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,44,57,54,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,67,69,67,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
0,64,66,63,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,70,75,72,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,65,60,60,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1,64,61,58,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2,84,84,87,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4,71,75,83,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True
1,67,58,58,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,64,69,72,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
1,76,81,80,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False
1,56,64,61,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
5,87,74,75,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,77,64,69,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False
2,37,50,39,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2,64,77,77,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
2,61,61,58,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,69,54,59,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,67,86,87,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
1,45,40,37,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
4,35,49,54,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5,73,68,70,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,56,72,70,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2,65,77,78,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
7,61,75,70,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2,33,46,47,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,40,49,51,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,59,51,55,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,67,55,50,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
3,57,52,59,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3,34,52,44,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4,89,91,92,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
3,82,85,77,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
0,82,80,85,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
3,74,93,94,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
2,47,54,58,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2,84,74,71,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2,59,41,44,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
4,48,55,58,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,67,81,80,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
2,73,77,71,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
2,72,78,84,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
2,31,36,27,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1,75,72,70,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2,47,57,54,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1,68,86,81,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,50,42,41,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,66,71,70,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2,56,75,73,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
2,73,78,83,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,60,50,47,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False
1,84,80,70,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
0,65,78,78,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
3,48,60,60,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
7,72,53,53,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False
3,48,54,56,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2,60,65,61,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
3,74,64,66,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False
3,72,84,81,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,83,90,89,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
5,46,61,62,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3,57,74,72,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,77,68,64,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False
0,44,48,48,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,72,64,63,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
2,61,66,61,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,59,76,73,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,70,79,77,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
0,76,87,83,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
1,69,61,58,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7,65,56,52,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
1,88,81,84,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False
2,78,76,76,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True
2,82,90,91,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,19,38,28,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
4,58,62,69,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,46,62,57,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
1,64,50,36,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False
3,64,69,65,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2,60,77,66,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
5,71,80,79,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4,99,100,96,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3,55,53,58,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True
1,40,51,55,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4,63,66,69,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4,72,72,72,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,54,64,69,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,62,71,71,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,89,100,100,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,62,59,62,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False
4,50,57,48,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,47,42,35,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,75,82,72,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1,73,74,68,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,65,68,70,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5,89,93,84,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,85,74,79,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,97,92,88,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
3,53,64,67,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
6,77,76,77,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,72,67,74,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True
2,81,83,82,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,51,44,43,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4,79,95,94,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
4,72,86,82,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
0,57,62,56,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
3,58,70,66,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
3,69,63,63,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False
1,60,79,86,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,68,66,70,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False
3,74,68,71,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
3,60,50,56,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2,36,52,44,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
0,81,84,91,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,65,76,78,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,58,78,72,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
0,62,73,74,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
3,89,89,83,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False
1,98,93,100,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
3,57,69,61,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
4,89,90,91,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
3,88,72,71,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
3,70,71,76,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,100,97,93,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2,87,68,66,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,47,44,49,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,58,55,54,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True
5,47,44,41,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True
4,68,86,79,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,37,45,39,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,88,95,95,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
2,62,70,69,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,73,81,79,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,74,79,88,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
5,50,55,51,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,63,60,57,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
4,49,58,54,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3,64,58,64,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,88,74,77,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
3,37,48,44,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3,73,89,94,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
